timestamp,ax,ay,az
2026-01-28 16:43:13,0.295,0.085,-10.464
2026-01-28 16:43:13,0.642,0.244,-10.422
2026-01-28 16:43:13,0.415,0.146,-10.403
2026-01-28 16:43:13,0.579,0.208,-10.315
2026-01-28 16:43:13,0.452,0.142,-10.415
2026-01-28 16:43:13,0.371,0.222,-10.461
2026-01-28 16:43:13,0.681,0.229,-10.496
2026-01-28 16:43:13,0.671,0.271,-10.391
2026-01-28 16:43:13,0.542,0.181,-10.361
2026-01-28 16:43:13,0.388,0.1,-10.488
2026-01-28 16:43:13,0.583,0.242,-10.388
2026-01-28 16:43:13,0.425,0.098,-10.408
2026-01-28 16:43:13,0.508,0.137,-10.459
2026-01-28 16:43:13,0.505,0.222,-10.464
2026-01-28 16:43:13,0.356,0.195,-10.447
2026-01-28 16:43:13,0.278,0.12,-10.356
2026-01-28 16:43:13,0.569,0.273,-10.308
2026-01-28 16:43:13,0.518,0.181,-10.437
2026-01-28 16:43:13,0.415,0.159,-10.398
2026-01-28 16:43:13,0.544,0.237,-10.444
2026-01-28 16:43:13,0.532,0.2,-10.391
2026-01-28 16:43:13,0.527,0.156,-10.413
2026-01-28 16:43:13,0.354,0.146,-10.522
2026-01-28 16:43:13,0.417,0.239,-10.413
2026-01-28 16:43:13,0.298,0.088,-10.459
2026-01-28 16:43:13,0.576,0.278,-10.41
2026-01-28 16:43:13,0.396,0.115,-10.393
2026-01-28 16:43:13,0.442,0.195,-10.417
2026-01-28 16:43:13,0.518,0.244,-10.562
2026-01-28 16:43:13,0.342,0.22,-10.444
2026-01-28 16:43:13,0.452,0.247,-10.491
2026-01-28 16:43:13,0.64,0.22,-10.461
2026-01-28 16:43:13,0.369,0.212,-10.41
2026-01-28 16:43:13,0.398,0.142,-10.339
2026-01-28 16:43:13,0.264,0.122,-10.398
2026-01-28 16:43:13,0.608,0.183,-10.437
2026-01-28 16:43:13,0.354,0.129,-10.417
2026-01-28 16:43:13,0.505,0.198,-10.486
2026-01-28 16:43:13,0.43,0.188,-10.435
2026-01-28 16:43:13,0.513,0.205,-10.371
2026-01-28 16:43:13,0.376,0.164,-10.427
2026-01-28 16:43:13,0.459,0.251,-10.413
2026-01-28 16:43:13,0.579,0.249,-10.479
2026-01-28 16:43:13,0.288,0.166,-10.383
2026-01-28 16:43:13,0.474,0.183,-10.469
2026-01-28 16:43:13,0.442,0.205,-10.432
2026-01-28 16:43:13,0.43,0.137,-10.386
2026-01-28 16:43:13,0.342,0.1,-10.464
2026-01-28 16:43:13,0.522,0.193,-10.454
2026-01-28 16:43:13,0.486,0.183,-10.447
2026-01-28 16:43:13,0.566,0.232,-10.388
2026-01-28 16:43:13,0.43,0.251,-10.522
2026-01-28 16:43:13,0.366,0.161,-10.354
2026-01-28 16:43:13,0.51,0.286,-10.266
2026-01-28 16:43:13,0.381,0.239,-10.432
2026-01-28 16:43:13,0.371,0.129,-10.325
2026-01-28 16:43:13,0.452,0.188,-10.464
2026-01-28 16:43:13,0.532,0.225,-10.413
2026-01-28 16:43:13,0.527,0.146,-10.337
2026-01-28 16:43:13,0.427,0.2,-10.388
2026-01-28 16:43:14,0.383,0.254,-10.444
2026-01-28 16:43:14,0.505,0.261,-10.393
2026-01-28 16:43:14,0.417,0.181,-10.457
2026-01-28 16:43:14,0.425,0.154,-10.454
2026-01-28 16:43:14,0.364,0.154,-10.483
2026-01-28 16:43:14,0.51,0.254,-10.352
2026-01-28 16:43:14,0.42,0.212,-10.378
2026-01-28 16:43:14,0.491,0.186,-10.454
2026-01-28 16:43:14,0.508,0.171,-10.442
2026-01-28 16:43:14,0.276,0.098,-10.449
2026-01-28 16:43:14,0.308,0.078,-10.515
2026-01-28 16:43:14,0.347,0.151,-10.41
2026-01-28 16:43:14,0.439,0.161,-10.312
2026-01-28 16:43:14,0.286,0.181,-10.386
2026-01-28 16:43:14,0.249,0.132,-10.439
2026-01-28 16:43:14,0.62,0.227,-10.498
2026-01-28 16:43:14,0.471,0.244,-10.378
2026-01-28 16:43:14,0.342,0.159,-10.43
2026-01-28 16:43:14,0.452,0.21,-10.53
2026-01-28 16:43:14,0.305,0.183,-10.464
2026-01-28 16:43:14,0.623,0.251,-10.488
2026-01-28 16:43:14,0.532,0.212,-10.42
2026-01-28 16:43:14,0.52,0.244,-10.474
2026-01-28 16:43:14,0.581,0.283,-10.476
2026-01-28 16:43:14,0.693,0.215,-10.491
2026-01-28 16:43:14,0.366,0.2,-10.459
2026-01-28 16:43:14,0.527,0.215,-10.376
2026-01-28 16:43:14,0.635,0.225,-10.41
2026-01-28 16:43:14,0.288,0.11,-10.427
2026-01-28 16:43:14,0.435,0.183,-10.532
2026-01-28 16:43:14,0.625,0.276,-10.605
2026-01-28 16:43:14,0.479,0.291,-10.386
2026-01-28 16:43:14,0.295,0.098,-10.369
2026-01-28 16:43:14,0.625,0.227,-10.41
2026-01-28 16:43:14,0.43,0.227,-10.422
2026-01-28 16:43:14,0.4,0.173,-10.532
2026-01-28 16:43:14,0.283,0.1,-10.437
2026-01-28 16:43:14,0.505,0.166,-10.427
2026-01-28 16:43:14,0.522,0.283,-10.437
2026-01-28 16:43:14,0.444,0.168,-10.403
2026-01-28 16:43:14,0.413,0.181,-10.339
2026-01-28 16:43:14,0.398,0.083,-10.515
2026-01-28 16:43:14,0.356,0.19,-10.5
2026-01-28 16:43:14,0.425,0.217,-10.51
2026-01-28 16:43:14,0.447,0.132,-10.447
2026-01-28 16:43:14,0.615,0.229,-10.378
2026-01-28 16:43:14,0.645,0.237,-10.503
2026-01-28 16:43:14,0.559,0.149,-10.369
2026-01-28 16:43:14,0.61,0.181,-10.344
2026-01-28 16:43:14,0.513,0.183,-10.498
2026-01-28 16:43:14,0.488,0.273,-10.503
2026-01-28 16:43:14,0.322,0.156,-10.454
2026-01-28 16:43:14,0.435,0.276,-10.444
2026-01-28 16:43:14,0.339,0.178,-10.452
2026-01-28 16:43:14,0.396,0.212,-10.444
2026-01-28 16:43:14,0.3,0.154,-10.366
2026-01-28 16:43:14,0.496,0.2,-10.515
2026-01-28 16:43:14,0.557,0.21,-10.427
2026-01-28 16:43:14,0.554,0.229,-10.4
2026-01-28 16:43:14,0.308,0.093,-10.354
2026-01-28 16:43:14,0.625,0.212,-10.415
2026-01-28 16:43:14,0.52,0.249,-10.42
2026-01-28 16:43:14,0.471,0.203,-10.405
2026-01-28 16:43:14,0.557,0.222,-10.459
2026-01-28 16:43:14,0.635,0.229,-10.43
2026-01-28 16:43:14,0.308,0.164,-10.564
2026-01-28 16:43:14,0.332,0.186,-10.391
2026-01-28 16:43:14,0.618,0.247,-10.432
2026-01-28 16:43:14,0.327,0.139,-10.347
2026-01-28 16:43:14,0.544,0.247,-10.452
2026-01-28 16:43:14,0.493,0.215,-10.359
2026-01-28 16:43:14,0.542,0.271,-10.396
2026-01-28 16:43:14,0.413,0.129,-10.41
2026-01-28 16:43:14,0.52,0.193,-10.452
2026-01-28 16:43:14,0.427,0.254,-10.391
2026-01-28 16:43:14,0.505,0.212,-10.432
2026-01-28 16:43:14,0.42,0.222,-10.391
2026-01-28 16:43:14,0.422,0.173,-10.525
2026-01-28 16:43:14,0.62,0.222,-10.466
2026-01-28 16:43:14,0.444,0.122,-10.378
2026-01-28 16:43:14,0.447,0.142,-10.471
2026-01-28 16:43:14,0.3,0.129,-10.496
2026-01-28 16:43:14,0.476,0.239,-10.354
2026-01-28 16:43:14,0.486,0.193,-10.359
2026-01-28 16:43:14,0.366,0.098,-10.508
2026-01-28 16:43:14,0.408,0.149,-10.542
2026-01-28 16:43:14,0.41,0.137,-10.364
2026-01-28 16:43:14,0.544,0.229,-10.376
2026-01-28 16:43:14,0.317,0.151,-10.535
2026-01-28 16:43:14,0.278,0.1,-10.469
2026-01-28 16:43:14,0.383,0.115,-10.452
2026-01-28 16:43:15,0.566,0.256,-10.383
2026-01-28 16:43:15,0.635,0.195,-10.486
2026-01-28 16:43:15,0.503,0.195,-10.337
2026-01-28 16:43:15,0.43,0.171,-10.422
2026-01-28 16:43:15,0.327,0.146,-10.454
2026-01-28 16:43:15,0.327,0.103,-10.378
2026-01-28 16:43:15,0.391,0.156,-10.435
2026-01-28 16:43:15,0.552,0.242,-10.359
2026-01-28 16:43:15,0.325,0.093,-10.427
2026-01-28 16:43:15,0.598,0.222,-10.457
2026-01-28 16:43:15,0.356,0.183,-10.435
2026-01-28 16:43:15,0.364,0.186,-10.417
2026-01-28 16:43:15,0.396,0.076,-10.41
2026-01-28 16:43:15,0.469,0.193,-10.525
2026-01-28 16:43:15,0.486,0.161,-10.33
2026-01-28 16:43:15,0.383,0.132,-10.381
2026-01-28 16:43:15,0.435,0.132,-10.349
2026-01-28 16:43:15,0.491,0.137,-10.435
2026-01-28 16:43:15,0.525,0.181,-10.439
2026-01-28 16:43:15,0.435,0.2,-10.505
2026-01-28 16:43:15,0.271,0.171,-10.479
2026-01-28 16:43:15,0.591,0.176,-10.52
2026-01-28 16:43:15,0.322,0.178,-10.303
2026-01-28 16:43:15,0.491,0.217,-10.269
2026-01-28 16:43:15,0.312,0.115,-10.396
2026-01-28 16:43:15,0.41,0.188,-10.381
2026-01-28 16:43:15,0.391,0.149,-10.498
2026-01-28 16:43:15,0.386,0.125,-10.449
2026-01-28 16:43:15,0.43,0.186,-10.452
2026-01-28 16:43:15,0.31,0.134,-10.347
2026-01-28 16:43:15,0.417,0.203,-10.339
2026-01-28 16:43:15,0.542,0.193,-10.342
2026-01-28 16:43:15,0.391,0.161,-10.481
2026-01-28 16:43:15,0.559,0.229,-10.422
2026-01-28 16:43:15,0.449,0.195,-10.422
2026-01-28 16:43:15,0.398,0.154,-10.422
2026-01-28 16:43:15,0.378,0.21,-10.515
2026-01-28 16:43:15,0.464,0.173,-10.41
2026-01-28 16:43:15,0.625,0.203,-10.366
2026-01-28 16:43:15,0.337,0.095,-10.439
2026-01-28 16:43:15,0.51,0.249,-10.437
2026-01-28 16:43:15,0.452,0.117,-10.359
2026-01-28 16:43:15,0.293,0.054,-10.483
2026-01-28 16:43:15,0.259,0.088,-10.432
2026-01-28 16:43:15,0.476,0.251,-10.435
2026-01-28 16:43:15,0.337,0.156,-10.396
2026-01-28 16:43:15,0.222,0.154,-10.369
2026-01-28 16:43:15,0.496,0.2,-10.449
2026-01-28 16:43:15,0.559,0.261,-10.422
2026-01-28 16:43:15,0.483,0.264,-10.425
2026-01-28 16:43:15,0.601,0.244,-10.339
2026-01-28 16:43:15,0.469,0.117,-10.352
2026-01-28 16:43:15,0.408,0.161,-10.535
2026-01-28 16:43:15,0.396,0.159,-10.378
2026-01-28 16:43:15,0.559,0.237,-10.41
2026-01-28 16:43:15,0.427,0.151,-10.371
2026-01-28 16:43:15,0.388,0.166,-10.447
2026-01-28 16:43:15,0.41,0.186,-10.386
2026-01-28 16:43:15,0.266,0.144,-10.435
2026-01-28 16:43:15,0.688,0.208,-10.51
2026-01-28 16:43:15,0.312,0.176,-10.393
2026-01-28 16:43:15,0.522,0.291,-10.42
2026-01-28 16:43:15,0.295,0.085,-10.344
2026-01-28 16:43:15,0.305,0.115,-10.437
2026-01-28 16:43:15,0.405,0.256,-10.427
2026-01-28 16:43:15,0.527,0.198,-10.381
2026-01-28 16:43:15,0.364,0.203,-10.508
2026-01-28 16:43:15,0.571,0.173,-10.54
2026-01-28 16:43:15,0.312,0.164,-10.444
2026-01-28 16:43:15,0.376,0.085,-10.415
2026-01-28 16:43:15,0.674,0.261,-10.498
2026-01-28 16:43:15,0.698,0.222,-10.564
2026-01-28 16:43:15,0.522,0.229,-10.481
2026-01-28 16:43:15,0.342,0.134,-10.452
2026-01-28 16:43:15,0.486,0.132,-10.432
2026-01-28 16:43:15,0.391,0.134,-10.413
2026-01-28 16:43:15,0.396,0.12,-10.391
2026-01-28 16:43:15,0.566,0.215,-10.308
2026-01-28 16:43:15,0.444,0.186,-10.376
2026-01-28 16:43:15,0.481,0.225,-10.413
2026-01-28 16:43:15,0.483,0.2,-10.41
2026-01-28 16:43:15,0.33,0.229,-10.31
2026-01-28 16:43:15,0.481,0.19,-10.413
2026-01-28 16:43:15,0.479,0.237,-10.508
2026-01-28 16:43:15,0.396,0.171,-10.439
2026-01-28 16:43:15,0.471,0.217,-10.393
2026-01-28 16:43:15,0.403,0.186,-10.471
2026-01-28 16:43:15,0.422,0.122,-10.452
2026-01-28 16:43:15,0.583,0.232,-10.457
2026-01-28 16:43:15,0.437,0.151,-10.415
2026-01-28 16:43:15,0.603,0.208,-10.483
2026-01-28 16:43:16,0.542,0.247,-10.439
2026-01-28 16:43:16,0.315,0.173,-10.454
2026-01-28 16:43:16,0.571,0.2,-10.398
2026-01-28 16:43:16,0.388,0.2,-10.513
2026-01-28 16:43:16,0.474,0.286,-10.444
2026-01-28 16:43:16,0.374,0.151,-10.381
2026-01-28 16:43:16,0.615,0.237,-10.454
2026-01-28 16:43:16,0.554,0.215,-10.444
2026-01-28 16:43:16,0.479,0.203,-10.327
2026-01-28 16:43:16,0.505,0.186,-10.41
2026-01-28 16:43:16,0.474,0.215,-10.464
2026-01-28 16:43:16,0.471,0.193,-10.525
2026-01-28 16:43:16,0.449,0.161,-10.376
2026-01-28 16:43:16,0.398,0.132,-10.393
2026-01-28 16:43:16,0.393,0.181,-10.496
2026-01-28 16:43:16,0.518,0.242,-10.483
2026-01-28 16:43:16,0.657,0.264,-10.413
2026-01-28 16:43:16,0.364,0.181,-10.464
2026-01-28 16:43:16,0.53,0.198,-10.483
2026-01-28 16:43:16,0.505,0.242,-10.432
2026-01-28 16:43:16,0.527,0.251,-10.403
2026-01-28 16:43:16,0.339,0.168,-10.5
2026-01-28 16:43:16,0.549,0.249,-10.452
2026-01-28 16:43:16,0.347,0.154,-10.352
2026-01-28 16:43:16,0.562,0.19,-10.32
2026-01-28 16:43:16,0.366,0.181,-10.405
2026-01-28 16:43:16,0.466,0.176,-10.405
2026-01-28 16:43:16,0.41,0.19,-10.425
2026-01-28 16:43:16,0.437,0.198,-10.42
2026-01-28 16:43:16,0.317,0.188,-10.354
2026-01-28 16:43:16,0.398,0.166,-10.447
2026-01-28 16:43:16,0.371,0.203,-10.452
2026-01-28 16:43:16,0.615,0.21,-10.425
2026-01-28 16:43:16,0.527,0.269,-10.371
2026-01-28 16:43:16,0.562,0.188,-10.417
2026-01-28 16:43:16,0.278,0.146,-10.483
2026-01-28 16:43:16,0.566,0.237,-10.359
2026-01-28 16:43:16,0.303,0.164,-10.364
2026-01-28 16:43:16,0.261,0.183,-10.432
2026-01-28 16:43:16,0.535,0.239,-10.486
2026-01-28 16:43:16,0.349,0.115,-10.422
2026-01-28 16:43:16,0.312,0.151,-10.54
2026-01-28 16:43:16,0.632,0.244,-10.464
2026-01-28 16:43:16,0.466,0.242,-10.417
2026-01-28 16:43:16,0.339,0.166,-10.398
2026-01-28 16:43:16,0.308,0.156,-10.53
2026-01-28 16:43:16,0.334,0.139,-10.476
2026-01-28 16:43:16,0.503,0.244,-10.325
2026-01-28 16:43:16,0.537,0.232,-10.471
2026-01-28 16:43:16,0.435,0.127,-10.513
2026-01-28 16:43:16,0.498,0.203,-10.405
2026-01-28 16:43:16,0.562,0.2,-10.354
2026-01-28 16:43:16,0.325,0.134,-10.459
2026-01-28 16:43:16,0.405,0.208,-10.466
2026-01-28 16:43:16,0.515,0.222,-10.339
2026-01-28 16:43:16,0.51,0.244,-10.393
2026-01-28 16:43:16,0.295,0.107,-10.381
2026-01-28 16:43:16,0.303,0.125,-10.383
2026-01-28 16:43:16,0.413,0.217,-10.476
2026-01-28 16:43:16,0.466,0.178,-10.471
2026-01-28 16:43:16,0.559,0.21,-10.369
2026-01-28 16:43:16,0.596,0.156,-10.466
2026-01-28 16:43:16,0.574,0.217,-10.417
2026-01-28 16:43:16,0.364,0.12,-10.398
2026-01-28 16:43:16,0.259,0.176,-10.488
2026-01-28 16:43:16,0.698,0.161,-10.503
2026-01-28 16:43:16,0.637,0.332,-10.393
2026-01-28 16:43:16,0.464,0.149,-10.408
2026-01-28 16:43:16,0.278,0.173,-10.422
2026-01-28 16:43:16,0.271,0.212,-10.442
2026-01-28 16:43:16,0.354,0.1,-10.496
2026-01-28 16:43:16,0.291,0.137,-10.391
2026-01-28 16:43:16,0.491,0.188,-10.432
2026-01-28 16:43:16,0.469,0.195,-10.454
2026-01-28 16:43:16,0.486,0.264,-10.447
2026-01-28 16:43:16,0.566,0.229,-10.349
2026-01-28 16:43:16,0.466,0.242,-10.415
2026-01-28 16:43:16,0.381,0.161,-10.369
2026-01-28 16:43:16,0.413,0.212,-10.356
2026-01-28 16:43:16,0.554,0.183,-10.383
2026-01-28 16:43:16,0.503,0.156,-10.496
2026-01-28 16:43:16,0.461,0.249,-10.479
2026-01-28 16:43:16,0.317,0.137,-10.381
2026-01-28 16:43:16,0.527,0.21,-10.396
2026-01-28 16:43:16,0.41,0.2,-10.386
2026-01-28 16:43:16,0.525,0.239,-10.337
2026-01-28 16:43:16,0.352,0.107,-10.376
2026-01-28 16:43:16,0.359,0.164,-10.488
2026-01-28 16:43:16,0.53,0.247,-10.386
2026-01-28 16:43:16,0.322,0.188,-10.444
2026-01-28 16:43:16,0.581,0.264,-10.334
2026-01-28 16:43:17,0.437,0.078,-10.466
2026-01-28 16:43:17,0.464,0.19,-10.496
2026-01-28 16:43:17,0.588,0.264,-10.449
2026-01-28 16:43:17,0.334,0.176,-10.518
2026-01-28 16:43:17,0.547,0.286,-10.505
2026-01-28 16:43:17,0.583,0.269,-10.435
2026-01-28 16:43:17,0.417,0.127,-10.449
2026-01-28 16:43:17,0.61,0.154,-10.332
2026-01-28 16:43:17,0.449,0.208,-10.386
2026-01-28 16:43:17,0.325,0.134,-10.31
2026-01-28 16:43:17,0.535,0.251,-10.686
2026-01-28 16:43:17,0.513,0.134,-10.339
2026-01-28 16:43:17,0.432,0.178,-10.449
2026-01-28 16:43:17,0.413,0.154,-10.388
2026-01-28 16:43:17,0.498,0.198,-10.305
2026-01-28 16:43:17,0.356,0.107,-10.461
2026-01-28 16:43:17,0.593,0.149,-10.503
2026-01-28 16:43:17,0.491,0.178,-10.464
2026-01-28 16:43:17,0.569,0.146,-10.327
2026-01-28 16:43:17,0.486,0.208,-10.425
2026-01-28 16:43:17,0.447,0.225,-10.398
2026-01-28 16:43:17,0.344,0.222,-10.491
2026-01-28 16:43:17,0.588,0.251,-10.356
2026-01-28 16:43:17,0.332,0.154,-10.464
2026-01-28 16:43:17,0.479,0.212,-10.588
2026-01-28 16:43:17,0.613,0.256,-10.388
2026-01-28 16:43:17,0.334,0.129,-10.437
2026-01-28 16:43:17,0.562,0.229,-10.457
2026-01-28 16:43:17,0.366,0.181,-10.383
2026-01-28 16:43:17,0.342,0.127,-10.5
2026-01-28 16:43:17,0.503,0.198,-10.325
2026-01-28 16:43:17,0.554,0.22,-10.417
2026-01-28 16:43:17,0.518,0.254,-10.452
2026-01-28 16:43:17,0.422,0.217,-10.359
2026-01-28 16:43:17,0.537,0.225,-10.432
2026-01-28 16:43:17,0.447,0.127,-10.454
2026-01-28 16:43:17,0.505,0.171,-10.425
2026-01-28 16:43:17,0.605,0.242,-10.466
2026-01-28 16:43:17,0.317,0.198,-10.381
2026-01-28 16:43:17,0.383,0.161,-10.454
2026-01-28 16:43:17,0.425,0.19,-10.576
2026-01-28 16:43:17,0.305,0.156,-10.374
2026-01-28 16:43:17,0.327,0.125,-10.479
2026-01-28 16:43:17,0.54,0.193,-10.574
2026-01-28 16:43:17,0.525,0.288,-10.476
2026-01-28 16:43:17,0.64,0.261,-10.444
2026-01-28 16:43:17,0.557,0.164,-10.386
2026-01-28 16:43:17,0.486,0.132,-10.481
2026-01-28 16:43:17,0.371,0.129,-10.452
2026-01-28 16:43:17,0.466,0.212,-10.41
2026-01-28 16:43:17,0.505,0.168,-10.432
2026-01-28 16:43:17,0.547,0.215,-10.513
2026-01-28 16:43:17,0.398,0.129,-10.435
2026-01-28 16:43:17,0.483,0.195,-10.403
2026-01-28 16:43:17,0.439,0.139,-10.43
2026-01-28 16:43:17,0.41,0.154,-10.576
2026-01-28 16:43:17,0.295,0.063,-10.364
2026-01-28 16:43:17,0.493,0.247,-10.469
2026-01-28 16:43:17,0.413,0.171,-10.386
2026-01-28 16:43:17,0.386,0.132,-10.376
2026-01-28 16:43:17,0.391,0.144,-10.479
2026-01-28 16:43:17,0.383,0.134,-10.371
2026-01-28 16:43:17,0.557,0.22,-10.41
2026-01-28 16:43:17,0.388,0.181,-10.486
2026-01-28 16:43:17,0.388,0.156,-10.464
2026-01-28 16:43:17,0.354,0.139,-10.437
2026-01-28 16:43:17,0.54,0.19,-10.439
2026-01-28 16:43:17,0.566,0.186,-10.454
2026-01-28 16:43:17,0.461,0.276,-10.361
2026-01-28 16:43:17,0.298,0.125,-10.449
2026-01-28 16:43:17,0.559,0.144,-10.457
2026-01-28 16:43:17,0.581,0.171,-10.508
2026-01-28 16:43:18,0.557,0.251,-10.466
2026-01-28 16:43:18,0.532,0.095,-10.417
2026-01-28 16:43:18,0.276,0.129,-10.469
2026-01-28 16:43:18,0.537,0.271,-10.391
2026-01-28 16:43:18,0.479,0.215,-10.457
2026-01-28 16:43:18,0.269,0.171,-10.432
2026-01-28 16:43:18,0.232,0.144,-10.435
2026-01-28 16:43:18,0.586,0.178,-10.398
2026-01-28 16:43:18,0.603,0.259,-10.461
2026-01-28 16:43:18,0.298,0.134,-10.447
2026-01-28 16:43:18,0.396,0.205,-10.422
2026-01-28 16:43:18,0.273,0.142,-10.479
2026-01-28 16:43:18,0.605,0.239,-10.383
2026-01-28 16:43:18,0.396,0.093,-10.437
2026-01-28 16:43:18,0.403,0.081,-10.386
2026-01-28 16:43:18,0.618,0.222,-10.361
2026-01-28 16:43:18,0.579,0.256,-10.374
2026-01-28 16:43:18,0.327,0.117,-10.51
2026-01-28 16:43:18,0.405,0.21,-10.515
2026-01-28 16:43:18,0.266,0.125,-10.361
2026-01-28 16:43:18,0.396,0.1,-10.288
2026-01-28 16:43:18,0.479,0.19,-10.471
2026-01-28 16:43:18,0.496,0.212,-10.413
2026-01-28 16:43:18,0.579,0.183,-10.415
2026-01-28 16:43:18,0.371,0.134,-10.405
2026-01-28 16:43:18,0.376,0.171,-10.557
2026-01-28 16:43:18,0.308,0.129,-10.403
2026-01-28 16:43:18,0.559,0.208,-10.481
2026-01-28 16:43:18,0.322,0.081,-10.427
2026-01-28 16:43:18,0.53,0.19,-10.396
2026-01-28 16:43:18,0.637,0.222,-10.417
2026-01-28 16:43:18,0.464,0.176,-10.444
2026-01-28 16:43:18,0.283,0.146,-10.449
2026-01-28 16:43:18,0.437,0.151,-10.459
2026-01-28 16:43:18,0.537,0.227,-10.432
2026-01-28 16:43:18,0.286,0.151,-10.391
2026-01-28 16:43:18,0.525,0.203,-10.442
2026-01-28 16:43:18,0.559,0.239,-10.498
2026-01-28 16:43:18,0.273,0.132,-10.452
2026-01-28 16:43:18,0.608,0.271,-10.415
2026-01-28 16:43:18,0.281,0.151,-10.439
2026-01-28 16:43:18,0.359,0.144,-10.422
2026-01-28 16:43:18,0.393,0.098,-10.427
2026-01-28 16:43:18,0.337,0.11,-10.493
2026-01-28 16:43:18,0.327,0.103,-10.518
2026-01-28 16:43:18,0.461,0.215,-10.454
2026-01-28 16:43:18,0.288,0.088,-10.291
2026-01-28 16:43:18,0.505,0.21,-10.381
2026-01-28 16:43:18,0.562,0.159,-10.415
2026-01-28 16:43:18,0.542,0.205,-10.493
2026-01-28 16:43:18,0.4,0.166,-10.386
2026-01-28 16:43:18,0.471,0.085,-10.425
2026-01-28 16:43:18,0.273,0.129,-10.605
2026-01-28 16:43:18,0.562,0.269,-10.432
2026-01-28 16:43:18,0.422,0.244,-10.403
2026-01-28 16:43:18,0.549,0.212,-10.308
2026-01-28 16:43:18,0.422,0.2,-10.408
2026-01-28 16:43:18,0.457,0.227,-10.464
2026-01-28 16:43:18,0.391,0.212,-10.396
2026-01-28 16:43:18,0.52,0.19,-10.332
2026-01-28 16:43:18,0.549,0.183,-10.562
2026-01-28 16:43:18,0.339,0.127,-10.427
2026-01-28 16:43:18,0.303,0.11,-10.4
2026-01-28 16:43:18,0.593,0.171,-10.452
2026-01-28 16:43:18,0.308,0.195,-10.417
2026-01-28 16:43:18,0.483,0.193,-10.515
2026-01-28 16:43:18,0.493,0.115,-10.479
2026-01-28 16:43:18,0.422,0.144,-10.408
2026-01-28 16:43:18,0.557,0.239,-10.474
2026-01-28 16:43:18,0.54,0.217,-10.388
2026-01-28 16:43:18,0.503,0.2,-10.378
2026-01-28 16:43:18,0.593,0.239,-10.435
2026-01-28 16:43:18,0.479,0.178,-10.483
2026-01-28 16:43:18,0.425,0.208,-10.417
2026-01-28 16:43:18,0.474,0.186,-10.242
2026-01-28 16:43:18,0.569,0.176,-10.408
2026-01-28 16:43:18,0.222,0.093,-10.498
2026-01-28 16:43:18,0.54,0.137,-10.442
2026-01-28 16:43:18,0.452,0.242,-10.325
2026-01-28 16:43:18,0.464,0.225,-10.413
2026-01-28 16:43:18,0.43,0.161,-10.505
2026-01-28 16:43:18,0.374,0.139,-10.503
2026-01-28 16:43:18,0.569,0.227,-10.269
2026-01-28 16:43:18,0.386,0.178,-10.476
2026-01-28 16:43:18,0.554,0.215,-10.498
2026-01-28 16:43:18,0.54,0.208,-10.42
2026-01-28 16:43:18,0.332,0.171,-10.381
2026-01-28 16:43:18,0.322,0.095,-10.413
2026-01-28 16:43:18,0.308,0.093,-10.43
2026-01-28 16:43:18,0.476,0.142,-10.427
2026-01-28 16:43:18,0.466,0.229,-10.432
2026-01-28 16:43:18,0.41,0.095,-10.349
2026-01-28 16:43:18,0.542,0.171,-10.41
2026-01-28 16:43:18,0.359,0.208,-10.386
2026-01-28 16:43:18,0.366,0.139,-10.505
2026-01-28 16:43:18,0.649,0.264,-10.408
2026-01-28 16:43:18,0.493,0.195,-10.371
2026-01-28 16:43:18,0.439,0.137,-10.496
2026-01-28 16:43:18,0.369,0.21,-10.388
2026-01-28 16:43:19,0.376,0.12,-10.347
2026-01-28 16:43:19,0.286,0.085,-10.474
2026-01-28 16:43:19,0.591,0.242,-10.466
2026-01-28 16:43:19,0.42,0.171,-10.532
2026-01-28 16:43:19,0.308,0.117,-10.471
2026-01-28 16:43:19,0.562,0.229,-10.383
2026-01-28 16:43:19,0.591,0.21,-10.374
2026-01-28 16:43:19,0.322,0.142,-10.439
2026-01-28 16:43:19,0.381,0.122,-10.349
2026-01-28 16:43:19,0.378,0.215,-10.552
2026-01-28 16:43:19,0.542,0.264,-10.405
2026-01-28 16:43:19,0.645,0.217,-10.376
2026-01-28 16:43:19,0.322,0.034,-10.374
2026-01-28 16:43:19,0.386,0.2,-10.505
2026-01-28 16:43:19,0.559,0.127,-10.432
2026-01-28 16:43:19,0.581,0.217,-10.381
2026-01-28 16:43:19,0.283,0.103,-10.447
2026-01-28 16:43:19,0.405,0.112,-10.396
2026-01-28 16:43:19,0.571,0.188,-10.408
2026-01-28 16:43:19,0.63,0.232,-10.481
2026-01-28 16:43:19,0.591,0.288,-10.361
2026-01-28 16:43:19,0.391,0.181,-10.583
2026-01-28 16:43:19,0.518,0.198,-10.447
2026-01-28 16:43:19,0.322,0.183,-10.312
2026-01-28 16:43:19,0.312,0.176,-10.408
2026-01-28 16:43:19,0.271,0.12,-10.503
2026-01-28 16:43:19,0.637,0.161,-10.398
2026-01-28 16:43:19,0.518,0.137,-10.408
2026-01-28 16:43:19,0.383,0.181,-10.371
2026-01-28 16:43:19,0.508,0.203,-10.481
2026-01-28 16:43:19,0.449,0.229,-10.454
2026-01-28 16:43:19,0.315,0.151,-10.466
2026-01-28 16:43:19,0.549,0.217,-10.349
